97.9989	545
97.9989	545
97.9989	545
77.7817	545
116.541	545
97.9989	545
77.7817	545
116.541	545
97.9989	545
146.832	545
146.832	545
146.832	545
155.563	545
116.541	545
103.826	545
77.7817	545
116.541	545
97.9989	545
195.998	545
97.9989	545
97.9989	545
195.998	545
184.997	545
176.614	545
164.814	545
