1567.98	273
1567.98	273
1567.98	273
1244.51	273
1864.66	273
1567.98	273
1244.51	273
1864.66	273
1567.98	273
2349.32	273
2349.32	273
2349.32	273
2489.02	273
1864.66	273
1479.98	273
1244.51	273
1864.66	273
1567.98	273
3135.96	273
1567.98	273
1567.98	273
3135.96	273
2959.96	273
2793.83	273
2637.02	273
